Min. of Sanitation & Water Resources,Joseph Kofi ADDA,#NAME?
"Min. of Tourism, Culture, & Creative Arts",Catherine Abelema AFEKU,#NAME?
Min. of Trade & Industry,Alan KYEREMATENG,#NAME?
Min. of Transportation,Kweku Ofori ASIAMAH,#NAME?
"Min. of Water Resources, Works, & Housing",Samuel Atta AKYEA,#NAME?
Min. of Youth & Sports,Isaac Kwame ASIAMAH,#NAME?
Senior Min.,Yaw Osafo MAAFO,#NAME?
"Governor, Bank of Ghana",Henry Kofi WAMPAH,#NAME?
Ambassador to the US,Barfour ADJEI-BARWUAH,#NAME?
"Permanent Representative to the UN, New York",Martha Ama Akyaa Pobee,#NAME?
,Greece,Greece
,Last Updated:  25 Feb 2019,Last Updated:  25 Feb 2019
Pres.,Prokopios PAVLOPOULOS,#NAME?
Prime Min.,Alexios TSIPRAS,#NAME?
Vice Pres. of the Govt.,Ioannis DRAGASAKIS,#NAME?
Min. of Administrative Reconstruction,Mariliza XENOGIANNAKOPOULOU,#NAME?
Min. of Citizen Protection,Olga GEROVASILI,#NAME?
Min. of Culture and Sports,Myrsini ZORBA,#NAME?
"Min. of Digital Policy, Telecommunications, & Information",Nikolaos PAPPAS,#NAME?
Min. of Economy & Development,Ioannis DRAGASAKIS,#NAME?
"Min. of Education, Research, & Religious Affairs",Konstantinos GAVROGLOU,#NAME?
"Min. of Environment, & Energy",Georgios STATHAKIS,#NAME?
Min. of Finance,Evkleidis TSAKALOTOS,#NAME?
Min. of Foreign Affairs,Georgios KATROUGALOS,#NAME?
Min. of Health,Andreas XANTHOS,#NAME?
Min. of Infrastructure & Transport,Christos SPIRTZIS,#NAME?
Min. of Interior,Alexandros CHARITSIS,#NAME?
"Min. of Justice, Transparency, & Human Rights",Michalis KALOGIROU,#NAME?
"Min. of Labor, Social Security, & Social Solidarity",Eftychia ACHTSIOGLOU,#NAME?
Min. of Immigration Policy,Dimitrios VITSAS,#NAME?
Min. of National Defense,Evangelos APOSTOLAKIS,#NAME?
Min. of Rural Development & Food,Stavros ARACHOVITIS,#NAME?
Min. of Shipping & Island Policy,Fotios KOUVELIS,#NAME?
Min. of State for Coordination of Government Operations,Christoforos VERNARDAKIS,#NAME?
Min. of State for Everyday Issues of Citizens,Alexandros FLAMBOURARIS,#NAME?
Min. of State & Govt. Spokesman,Dimitrios TZANAKOPOULOS,#NAME?
Min. of Tourism,Elena KOUNTOURA,#NAME?
"Governor, Bank of Greece",Ioannis STOURNARAS,#NAME?
Ambassador to the US,Theocharis LALAKOS,#NAME?
"Permanent Representative to the UN, New York",Maria THEOFILI,#NAME?
,Grenada,Grenada
,Last Updated:  22 Aug 2018,Last Updated:  22 Aug 2018
Governor Gen.,Cecile LA GRENADE,#NAME?
Prime Min.,Keith MITCHELL,#NAME?
Dep. Prime Min.,Elvin NIMROD,#NAME?
Min. of Agriculture & Lands,Yolande BAIN-HORSFORD,#NAME?
"Min. of Carriacou & Petite Martinique Affairs, Local Govt., & Legal Affairs",Kindra MANTURINE-STEWARD,#NAME?
"Min. of Climate Resilience, the Environment, Fisheries, Disaster",,#NAME?
Management & Information,Simon STIELL,#NAME?
Min. of Education & Human Resources Development & Religious Affairs,Emmalin PIERRE,#NAME?
Min. of Foreign Affairs & Labor,Peter DAVID,#NAME?
Min. of Health & Social Security,Nickolas STEELE,#NAME?
"Min. of Infrastructure Development, Public Utilities, Energy, Transport, &",,#NAME?
Implementation,Gregory BOWEN,#NAME?
Min. of Legal Affairs,Elvin NIMROD,#NAME?
"Min. of National Security, Public Admin., Home Affairs, Information &",,#NAME?
"Communication Technology, Finance, Planning, Economic Development,",,#NAME?
& Physical Development,Keith MITCHELL,#NAME?
"Min. of Social Development, Housing, & Community Empowerment",Delma THOMAS,#NAME?
Min. of Tourism & Civil Aviation,Clarice MODESTE-CURWEN,#NAME?
"Min. of Trade, Industry, Co-operatives, & Caricom Affairs",Oliver JOSEPH,#NAME?
"Min. of Youth Development, Sports, Culture, & the Arts",Norland COX,#NAME?
Attorney Gen.,Kindra MANTURINE-STEWARD,#NAME?
Ambassador to the US,Ethelstan Angus FRIDAY,#NAME?
"Permanent Representative to the UN, New York",Kenisha Aniya MCGUIRE,#NAME?
,Guatemala,Guatemala
,Last Updated:  14 Sep 2018,Last Updated:  14 Sep 2018
Pres.,James Ernesto MORALES Cabrera,#NAME?
Vice Pres.,"Jafeth CABRERA Franco, Dr.",#NAME?
"Min. of Agriculture, Livestock, & Food",Mario MENDEZ Cobar,#NAME?
"Min. of Communications, Infrastructure, & Housing",,#NAME?
Min. of Culture & Sports,Jose Luis CHEA Urruela,#NAME?
Min. of Economy,Acisclo VALLADARES Urruela,#NAME?
Min. of Education,Oscar Hugo LOPEZ Rivas,#NAME?
Min. of Energy & Mines,Jose Pelayo CASTANON Stormont,#NAME?
Min. of Environment & Natural Resources,Alfonso ALONZO Vargas,#NAME?
Min. of Finance,Julio Hector ESTRADA Dominquez,#NAME?
Min. of Foreign Relations,Sandra Erica JOVEL Polanco,#NAME?
Min. of Govt.,Enrique Antonio DEGENHART Asturias,#NAME?
Min. of Interior & Home Affairs,Enrique Antonio DEGENHART Asturias,#NAME?
Min. of Labor,Aurora Leticia TELEGUARIO Sincal,#NAME?
Min. of National Defense,"Luis Miguel RALDA Moreno, Brig. Gen.",#NAME?
Min. of Public Health & Social Assistance,Carlos SOTO Menegazzo,#NAME?
Min. of Social Development,Carlos VELASQUEZ Monge,#NAME?
Attorney Gen.,Maria Consuelo PORRAS,#NAME?
Solicitor Gen.,Baudilio PORTILLO Merlos,#NAME?
Sec. Gen. of the Presidency,Carlos MARTINEZ Gularte,#NAME?
"Pres., Bank of Guatemala",Julio Roberto SUAREZ Guerra,#NAME?
Ambassador to the US,Manuel Alfredo ESPINA Pinto,#NAME?
"Permanent Representative to the UN, New York",Jorge SKINNER-KLEE,#NAME?
,Guinea,Guinea
,Last Updated:  6 Jun 2018,Last Updated:  6 Jun 2018
Pres.,Alpha CONDE,#NAME?
Prime Min.,Ibrahima Kassory FOFANA,#NAME?
Min. of African Cooperation & Integration,Dene KEITA,#NAME?
Min. of Agriculture,Mariama CAMARA,#NAME?
Min. of Budget,Ismael DIOUBATE,#NAME?
Min. of City & Regional Planning,Ibrahima KOUROUMA,#NAME?
Min. of Commerce,Boubacar BARRY,#NAME?
"Min. of Culture, Sports, & Historical Heritage",Sanoussy Bantama SOW,#NAME?
Min. of Defense,Alpha CONDE,#NAME?
Min. of Economy & Finance,Mamady CAMARA,#NAME?
Min. of Energy & Hydraulics,Cheick Taliby SYLLA,#NAME?
"Min. of Environment, Water, & Forestry",Oye GUILAVOGUI,#NAME?
"Min. of Fisheries, Aquaculture, & Maritime Economy",Frederic LOUA,#NAME?
Min. of Foreign Affairs & Guineans Based Abroad,Mamadi TOURE,#NAME?
Min. of Health,Edouard Niankoye LAMAHA,#NAME?
Min. of Higher Education & Scientific Research,Abdoulaye Yero BALDE,#NAME?
"Min. of Hospitality, Hotels, Tourism, & Handicrafts",Thierno Ousmane DIALLO,#NAME?
Min. of Hydrocarbons,Zakaria KOULIBALY,#NAME?
Min. of Industry & Small & Medium Businesses,Tibou KAMARA,#NAME?
Min. of Information & Communications,Amara SOMPARE,#NAME?
Min. of Investments & Public-Private Partnerships,Gabriel CURTIS,#NAME?
Min. of Justice,Maitre Cheick SAKO,#NAME?
Min. of Livestock & Animal Husbandry,Roger Patrick MILLIMINO,#NAME?
Min. of Mines & Geology,Abdoulaye MAGASSOUBA,#NAME?
Min. of National Education & Literacy,Mory SANGARE,#NAME?
Min. of National Unity & Citizenship,Kalifa Gassama DIABY,#NAME?
Min. of Planning & Economic Development,Kanny DIALLO,#NAME?
"Min. of Postal Services, Telecommunications, & the Digital Economy",Mamy Moustapha DIABY,#NAME?
"Min. of Public Service, State Reform, & Admin. Modernization",Billy Nankouma DOUMBOUYA,#NAME?
Min. of Public Works,Moustapha NAITE,#NAME?
"Min. of Social Action, Women's Empowerment, & Children",Mariama SYLLA,#NAME?
"Min. of Technical Education, Vocational Training, Employment, & Labor",Lansana KOMARA,#NAME?
Min. of Territorial Admin. & Decentralization,Bourema CONDE,#NAME?
Min. of Youth & Youth Employment,Mouctar DIALLO,#NAME?
Govt. Sec. Gen.,Sekou Kissing CAMARA,#NAME?
Min. of State for Presidential Affairs & National Defense,Mohamed DIANE,#NAME?
Min. of State in Charge of Security & Civil Protection,Alpha Ibrahima KEIRA,#NAME?
Min. of State in Charge of Transport,Aboubacar SYLLA,#NAME?
Sec. Gen. of Religious Affairs,Elhadj Abdoul Karim DIOUBATE,#NAME?
"Governor, Central Bank",Louceny NABE,#NAME?
Ambassador to the US,Kerfalla YANSANE,#NAME?
"Permanent Representative to the UN, New York",,#NAME?
,Guinea-Bissau,Guinea-Bissau
,Last Updated:  25 May 2018,Last Updated:  25 May 2018
Pres.,Jose Mario VAZ,#NAME?
Prime Min.,Aristides GOMES,#NAME?
Min. in the Presidency for the Council of Ministers & Parliamentary Affairs,Agnelo REGALA,#NAME?
"Min. of Admin. Reform, Public Service, & Labor",Fernando GOMES,#NAME?
Min. of Agriculture & Rural Development,Nicolau DOS SANTOS,#NAME?
Min. of Combatants of Freedom of the Homeland,Aristides Ocante da SILVA,#NAME?
"Min. of Commerce, Tourism, & Handicrafts",Vicente FERNANDES,#NAME?
Min. of Economics & Finance,Aristides GOMES,#NAME?
"Min. of Education, Higher Education, Youth, Culture, & Sport",Camilo Simoes PEREIRA,#NAME?
"Min. of Energy, Industry, & Natural Resources",Antonio Serifo EMBALO,#NAME?
Min. of Environment & Sustainable Development,Antonio Sirifo EMBALO,#NAME?
Min. of Fisheries,Adiatu Djalo NANDINGA,#NAME?
"Min. of Foreign Affairs, Intl. Cooperation, & Communities",Joao Ribeiro Butiam CO,#NAME?
Min. of Justice & Human Rights,Iaia DJALO,#NAME?
Min. of National Defense,Eduardo da Costa SANHA,#NAME?
Min. of Natural Resources,Barros Bacar BANJAI,#NAME?
"Min. of Public Health, Family, & Social Cohesion",Maria Inacia Co SANHA,#NAME?
"Min. of Public Works, Housing, & Urban Planning",Antonio Oscar BARBOSA,#NAME?
Min. of Social Communication,Victor Gomes PEREIRA,#NAME?
Min. of State for the Interior,Mutaro DJALO,#NAME?
Min. of Territorial Admin.,Ester FERNANDES,#NAME?
Min. of Trade & Business Promotion,Victor Luis Pinto Fernandes MANDINGA,#NAME?
Min. of Transport & Communications,Mamadu Serifo JAQUITE,#NAME?
Sec. of State for Budget & Fiscal Affairs,Joao Alberto DJATA,#NAME?
Sec. of State for Communities,Queba BANJAI,#NAME?
Sec. of State for Energy,Joao SAAD,#NAME?
Sec. of State for the Environment,Quite DJALO,#NAME?
Sec. of State for Hospital Management,Pauleta CAMARA,#NAME?
Sec. of State for Regional Integration & Planning,Humiliano Alves CARDOSO,#NAME?
Sec. of State for the Treasury,Suleimane SEIDI,#NAME?
"Sec. of State for Youth, Culture, & Sport",Florentino Fernando DIAS,#NAME?
"Permanent Representative to the UN, New York",Joao SOARES DA GAMA,#NAME?
,Guyana,Guyana
,Last Updated:  12 Jul 2017,Last Updated:  12 Jul 2017
Pres.,"David Arthur GRANGER, Brig. Gen. (Ret.)",#NAME?
Prime Min.,Moses Veerasammy NAGAMOOTOO,#NAME?
Min. of State,Joseph HARMON,#NAME?
Vice Pres.,Sydney ALLICOCK,#NAME?
Vice Pres.,Carl GREENIDGE,#NAME?
Vice Pres.,Khemraj RAMJATTAN,#NAME?
Min. of Agriculture,Noel HOLDER,#NAME?
Min. of Business,Dominic GASKIN,#NAME?
Min. of Citizenship,Winston FELIX,#NAME?
Min. of Communities,Ronald BULKAN,#NAME?
"Min. of Education, Culture, Youth, & Sport","Rupert ROOPNARINE, Dr.",#NAME?
Min. of Finance,Winston JORDAN,#NAME?
Min. of Foreign Affairs,Carl GREENIDGE,#NAME?
Min. of Indigenous Peoples' Affairs,Sydney ALLICOCK,#NAME?
Min. of Legal Affairs,Basil WILLIAMS,#NAME?
Min. of Natural Resources,Raphael TROTMAN,#NAME?
Min. of Public Health,"George NORTON, Dr.",#NAME?
Min. of Public Infrastructure,David PATTERSON,#NAME?
Min. of Public Security,Khemraj RAMJATTAN,#NAME?
Min. of Public Telecommunications,Catherine HUGHES,#NAME?
Min. of Social Cohesion,Amma ALLY,#NAME?
Min. of Social Protection,Volda LAWRENCE,#NAME?
Attorney Gen.,Basil WILLIAMS,#NAME?
"Governor, Bank of Guyana","Gobind GANGA, Dr.",#NAME?
Ambassador to the US,Riyad David INSANALLY,#NAME?
"Permanent Representative to the UN, New York",George Wilfred TALBOT,#NAME?
,Haiti,Haiti
,Last Updated:  18 Sep 2018,Last Updated:  18 Sep 2018
Pres.,Jovenel MOISE,#NAME?
Prime Min.,Jean Henry CEANT,#NAME?
"Min. of Agriculture, Natural Resources, & Rural Development",Jobert C. ANGRAND,#NAME?
Min. of Commerce,Ronell GILES,#NAME?
Min. of Culture & Communication,Jean Michel LAPIN,#NAME?
Min. of Defense,Enol JOSEPH,#NAME?
Min. of Economy & Finance,Ronald DECEMBER,#NAME?
Min. of Environment,Jouthe JOSEPH,#NAME?
Min. of Foreign & Religious Affairs,Bocchit EDMOND,#NAME?
Min. of Haitians Living Abroad,Mamatha Irene TERNIER,#NAME?
Min. of Interior & Territorial Collectives,Jean-Marie Reynaldo BRUNET,#NAME?
Min. of Justice & Public Security,Jean Roudy ALY,#NAME?
Min. of National Education & Professional Training,Pierre Josue Agenor CADET,#NAME?
Min. of Planning & External Cooperation,Jean Claudy PIERRE,#NAME?
Min. of Public Health & Population,Marie Greta Roy CLEMENT,#NAME?
Min. of Public Works & Transport,Fritz CAILLOT,#NAME?
Min. of Social Affairs & Labor,Marie Elise Brisson GELIN,#NAME?
Min. of Tourism,Marie Christine STEPHENSON,#NAME?
Min. of Women and Women's Rights,Evelyne SANIVAL,#NAME?
"Min. of Youth, Sports, & Civic Action",Edwing CHARLES,#NAME?
"Governor, Bank of the Republic of Haiti",Jean Dubois BADEN,#NAME?
Ambassador to the US,Paul Getty ALTIDOR,#NAME?
"Permanent Representative to the UN, New York",Denis REGIS,#NAME?
,Holy See (Vatican City),Holy See (Vatican City)
,Last Updated:  27 Jul 2018,Last Updated:  27 Jul 2018
"Supreme Pontiff, Roman Catholic Church","FRANCIS, Pope",#NAME?
Sec. of State,"Pietro PAROLIN, Cardinal",#NAME?
Camerlengo,,#NAME?
Sec. for Relations With States,"Paul GALLAGHER, Archbishop",#NAME?
Apostolic Nuncio to the US,"Christophe PIERRE, Archbishop",#NAME?
"Permanent Observer to the UN, New York","Bernardito AUZA, Archbishop",#NAME?
,Honduras,Honduras
,Last Updated:  14 Jun 2018,Last Updated:  14 Jun 2018
Pres.,Juan Orlando HERNANDEZ Alvarado,#NAME?
First Vice Pres.,Ricardo Antonio ALVAREZ Arias,#NAME?
Second Vice Pres.,Ana Rosanna GUEVARA Pinto,#NAME?
Third Vice Pres.,Lorena Enriqueta HERRERA Estevez,#NAME?
Min.-Coordinator Gen.,Jose Ramon HERNANDEZ Alcerro,#NAME?
Min. of Agriculture & Livestock,Santiago RUIZ,#NAME?
Min. of Communications & Govt. Strategy,Christa CASTRO,#NAME?
Min. of Defense,"Julian Pacheco TINOCO, Gen. (Ret.)",#NAME?
Min. of Development & Social Inclusion,Miguel Antonio ZUNIGA,#NAME?
Min. of Economic Development,Arnaldo CASTILLO,#NAME?
Min. of Education,Marcial SOLIS,#NAME?
Min. of Finance & Economic Regulations,Rocio TABORA,#NAME?
Min. of Foreign Relations,Maria Dolores AGUERO Lara,#NAME?
Min. of Govt.,Ricardo Antonio ALVAREZ Arias,#NAME?
Min. of Health,Octavio SANCHEZ,#NAME?
"Min. of Human Rights, Justice, & Decentralization",Karla CUEVAS,#NAME?
Min. of Industry & Commerce,Jose Adonis LAVAIRE,#NAME?
Min. of Infrastructure & Energy,Roberto ORDONEZ,#NAME?
Min. of Labor & Social Security,Carlos Alberto MADERO Erazo,#NAME?
"Min. of Natural Resources, Energy, & Environment",Jose Antonio GALDAMEZ Fuentes,#NAME?
Min. of the Presidency,Ricardo CARDONA,#NAME?
Min. of Security,"Julian PACHECO Tinoco, Gen. (Ret.)",#NAME?
Min. of Tourism,Emilio SILVESTRI,#NAME?
Attorney Gen.,Oscar Fernando CHINCHILLA Banegas,#NAME?
"Pres., Central Bank",Wilfredo Rafael CERRATO Rodriguez,#NAME?
Ambassador to the US,Marlon Ramsses TABORA Munoz,#NAME?
"Permanent Representative to the UN, New York",Mary Elizabeth FLORES FLAKE,#NAME?
,Hungary,Hungary
,Last Updated:  16 May 2018,Last Updated:  16 May 2018
Pres.,Janos ADER,#NAME?
Prime Min.,Viktor ORBAN,#NAME?
Dep. Prime Min.,Zsolt SEMJEN,#NAME?
Head of the Prime Minister's Cabinet,Antal ROGAN,#NAME?
Min. of Prime Minister's Office,Gergely GULYAS,#NAME?
Min. of Agriculture & Rural Development,Istvan NAGY,#NAME?
Min. of Defense,"Tibor BENKO, Gen.",#NAME?
Min. of Finance,Mihaly VARGA,#NAME?
Min. of Foreign Affairs & Trade,Peter SZIJJARTO,#NAME?
Min. of Human Capacities,Miklos KASLER,#NAME?
Min. for Innovation & Technology,Laszlo PALKOVICS,#NAME?
Min. of Interior,Sandor PINTER,#NAME?
Min. of Justice,Laszlo TROCSANYI,#NAME?
Min. Without Portfolio Responsible for Management of National Assets,Andrea BARTFAI-MAGER,#NAME?
Min. Without Portfolio Responsible for the Paks Nuclear Power Plant,,#NAME?
Expansion,Janos SULI,#NAME?
"Governor, National Bank of Hungary",Gyorgy MATOLCSY,#NAME?
Ambassador to the US,Laszlo SZABO,#NAME?
"Permanent Representative to the UN, New York",Katalin BOGYAY,#NAME?
,Iceland,Iceland
,Last Updated:  30 Nov 2017,Last Updated:  30 Nov 2017
Pres.,Gudni Thorlacius JOHANNESSON,#NAME?
Prime Min.,Katrin JAKOBSDOTTIR,#NAME?
"Min. of Education, Science, & Culture",Lilja ALFREDSDOTTIR,#NAME?
Min. of Environment & Natural Resources,Gudmundur I. GUDBRANDSSON,#NAME?
Min. of Finance & Economic Affairs,Bjarni BENEDIKTSSON,#NAME?
Min. of Fisheries & Agriculture,Kristjan Thor JULIUSSON,#NAME?
Min. of Foreign Affairs & External Trade,Gudlaugur Thor THORDARSON,#NAME?
Min. of Health,Svandis SVAVARSDOTTIR,#NAME?
"Min. of Industry, Innovation, & Tourism",Thordis Kolbrun Reykfjord GYLFADOTTIR,#NAME?
Min. of Justice,Sigridur A. ANDERSEN,#NAME?
Min. of Social Affairs & Housing,Asmundur Einar DADASON,#NAME?
Min. of Transport & Local Govt.,Sigurdur Ingi JOHANNSSON,#NAME?
"Dir., Central Bank of Iceland",Mar GUDMUNDSSON,#NAME?
Ambassador to the US,Geir Hilmar HAARDE,#NAME?
"Permanent Representative to the UN, New York",Einar GUNNARSSON,#NAME?
India,,#NAME?
Last Updated:  27 Nov 2018,,#NAME?
Pres.,Ram Nath KOVIND,#NAME?
Vice Pres.,M. Venkaiah NAIDU,#NAME?
Prime Min.,Narendra MODI,#NAME?
National Security Adviser,Ajit Kumar DOVAL,#NAME?
Min. of Agriculture & Farmer Welfare,Radha Mohan SINGH,#NAME?
Min. of Chemicals & Fertilizers,D. V. Sadananda GOWDA,#NAME?
Min. of Civil Aviation,Suresh PRABHU,#NAME?
Min. of Coal,Piyush GOYAL,#NAME?
Min. of Commerce & Industry,Suresh PRABHU,#NAME?
"Min. of Consumer Affairs, Food, & Public Distribution",Ramvilas PASWAN,#NAME?
Min. of Corporate Affairs,Arun JAITLEY,#NAME?
Min. of Defense,Nirmala SITHARAMAN,#NAME?
Min. of Drinking Water & Sanitation,Uma BHARATI,#NAME?
Min. of Earth Sciences,Harsh VARDHAN,#NAME?
Min. of Electronics & Information Technology,Alphons KANNANTHANAM,#NAME?
"Min. of Environment, Forest, & Climate Change",Harsh VARDHAN,#NAME?
Min. of External Affairs,Sushma SWARAJ,#NAME?
Min. of Finance,Arun JAITLEY,#NAME?
Min. of Food Processing Industries,Harsimrat Kaur BADAL,#NAME?
Min. of Health & Family Welfare,Jagat Prakash NADDA,#NAME?
Min. of Heavy Industries & Public Enterprises,Anant GEETE,#NAME?
Min. of Home Affairs,Rajnath SINGH,#NAME?
Min. of Human Resource Development,Prakash JAVADEKAR,#NAME?
Min. of Information & Broadcasting,Rajyvardhan Singh RATHORE,#NAME?
Min. of Law & Justice,Ravi Shankar PRASAD,#NAME?
Min. of Mines,Narendra Singh TOMAR,#NAME?
Min. of Minority Affairs,Mukhtar Abbas NAQVI,#NAME?
Min. of Panchayati Raj,Narendra Singh TOMAR,#NAME?
Min. of Parliamentary Affairs,Narendra Singh TOMAR,#NAME?
"Min. of Personnel, Public Grievances, & Pensions",Narendra MODI,#NAME?
Min. of Petroleum & Natural Gas,Dharmendra PRADHAN,#NAME?
Min. of Railways,Piyush GOYAL,#NAME?
Min. of Road Transport & Highways,Nitin GADKARI,#NAME?
Min. of Rural Development,Narendra Singh TOMAR,#NAME?
Min. of Science & Technology,Harsh VARDHAN,#NAME?
Min. of Shipping,Nitin GADKARI,#NAME?
Min. of Skill Development & Entrepreneurship,Dharmendra PRADHAN,#NAME?
Min. of Social Justice & Empowerment,Thaawar Chand GEHLOT,#NAME?
Min. of Statistics & Program Implementation,D. V. Sadananda GOWDA,#NAME?
Min. of Steel,Chaudhary Birender SINGH,#NAME?
Min. of Textiles,Smriti Zubin IRANI,#NAME?
Min. of Tribal Affairs,Jual ORAM,#NAME?
"Min. of Water Resources, River Development, & Ganga Rejuvenation",Nitin GADKARI,#NAME?
Min. of Women & Child Development,Maneka GANDHI,#NAME?
"Min. of State (Independent Charge) for Ayurveda, Yoga & Naturopathy,",,#NAME?
"Unani, Siddha & Homeopathy",Shripad Yesso NAIK,#NAME?
Min. of State (Independent Charge) for Communications,Manoj SINHA,#NAME?
Min. of State (Independent Charge) for Culture,Mahesh SHARMA,#NAME?
Min. of State (Independent Charge) for Development of Northeastern,,#NAME?
Region,Jitendra SINGH,#NAME?
Min. of State (Independent Charge) for Housing & Urban Affairs,Hardeep Singh PURI,#NAME?
Min. of State (Independent Charge) for Labor & Employment,Santosh Kumar GANGWAR,#NAME?
"Min. of State (Independent Charge) for Micro-, Small, & Medium",,#NAME?
Enterprises,Giriraj SINGH,#NAME?
Min. of State (Independent Charge) for New & Renewable Energy,Piyush GOYAL,#NAME?
Min. of State (Independent Charge) for Planning,Inderjit Singh RAO,#NAME?
Min. of State (Independent Charge) for Power,Raj Kumar SINGH,#NAME?
Min. of State (Independent Charge) for Tourism,Alphons KANNANTHANAM,#NAME?
Min. of State (Independent Charge) for Youth Affairs & Sports,Rajyavardhan Singh RATHORE,#NAME?
"Head, Dept. of Atomic Energy",Narendra MODI,#NAME?
"Head, Dept. of Space",Narendra MODI,#NAME?
"Governor, Reserve Bank of India",Urjit PATEL,#NAME?
Ambassador to the US,Navtej Singh SARNA,#NAME?
"Permanent Representative to the UN, New York",Syed AKBARUDDIN,#NAME?
,Indonesia,Indonesia
,Last Updated:  26 Apr 2018,Last Updated:  26 Apr 2018
Pres.,"Joko ""Jokowi"" WIDODO",#NAME?
Vice Pres.,Muhammad Jusuf KALLA,#NAME?
Coordinating Min. for Economic Affairs,Darmin NASUTION,#NAME?
Coordinating Min. for Human Development & Culture,Puan MAHARANI,#NAME?
Coordinating Min. for Maritime Affairs & Resources,LUHUT Pandjaitan,#NAME?
